osm_id,name,type,other_tags
"7057799",,restriction,"""restriction""=>""no_left_turn"""
"7058330",,restriction,"""restriction""=>""no_left_turn"""
"7062180",,restriction,"""restriction""=>""no_u_turn"""
"7076307",,restriction,"""restriction""=>""no_right_turn"""
"7081535",,restriction,"""restriction""=>""no_right_turn"""
"7084497",,restriction,"""restriction:conditional""=>""no_right_turn @ (06:00-09:00;17:00-19:00)"""
"7091081",,restriction,"""restriction""=>""no_left_turn"""
"7091082",,restriction,"""restriction""=>""no_left_turn"""
"7091324",,restriction,"""restriction""=>""no_left_turn"""
"7091865",,restriction,"""except""=>""PH"",""restriction:conditional""=>""no_right_turn @ (Mo-Fr 13:00-13:45)"""
"7091866",,restriction,"""except""=>""PH"",""restriction:conditional""=>""no_straight_on @ (Mo-Fr 13:00-13:45)"""
"7095597",,restriction,"""restriction""=>""no_right_turn"""
"7095636",,restriction,"""restriction""=>""no_right_turn"""
"7096639",,restriction,"""restriction""=>""no_u_turn"""
"7096640",,restriction,"""restriction""=>""no_u_turn"""
"7096822",Singapore Management University,site,"""amenity""=>""university"",""fax""=>""+65 6828 0101"",""name:en""=>""Singapore Management University"",""name:ms""=>""Universiti Pengurusan Singapura"",""name:zh""=>""新加坡管理大学"",""operator""=>""Singapore Management University"",""phone""=>""+65 6828 0100"",""short_name""=>""SMU"",""website""=>""https://www.smu.edu.sg/"",""wikidata""=>""Q950609"",""wikipedia""=>""en:Singapore Management University"""
"7096936",,restriction,"""restriction""=>""no_u_turn"""
"7098602",,restriction,"""restriction""=>""no_left_turn"""
"7150732",,restriction,"""restriction""=>""no_u_turn"""
"7150755",,restriction,"""restriction""=>""no_u_turn"""
"7150756",,restriction,"""restriction""=>""no_u_turn"""
"7150820",,restriction,"""restriction""=>""no_u_turn"""
"7150821",,restriction,"""restriction""=>""no_u_turn"""
"7150822",,restriction,"""restriction""=>""no_u_turn"""
"7150824",,restriction,"""restriction""=>""no_right_turn"""
"7150825",,restriction,"""restriction""=>""no_left_turn"""
"7150826",,restriction,"""restriction""=>""no_right_turn"""
"7150827",,restriction,"""restriction""=>""no_left_turn"""
"7150828",,restriction,"""restriction""=>""no_left_turn"""
"7150830",,restriction,"""restriction""=>""no_left_turn"""
"7150831",,restriction,"""restriction""=>""no_left_turn"""
"7198280",,restriction,"""restriction""=>""no_u_turn"""
"7237680",,restriction,"""restriction""=>""no_u_turn"""
"7237681",,restriction,"""restriction""=>""no_u_turn"""
"7268752",,restriction,"""restriction""=>""no_u_turn"""
"7328887",,restriction,"""restriction""=>""no_left_turn"""
"7328890",,restriction,"""restriction""=>""no_right_turn"""
"7328893",,restriction,"""restriction""=>""no_left_turn"""
"7328947",,restriction,"""restriction""=>""no_u_turn"""
"7328950",,restriction,"""restriction""=>""no_u_turn"""
"7328953",,restriction,"""restriction""=>""no_u_turn"""
"7329024",,restriction,"""restriction""=>""no_u_turn"""
"7329038",,restriction,"""restriction""=>""no_u_turn"""
"7329039",,restriction,"""restriction""=>""no_u_turn"""
"7329040",,restriction,"""restriction""=>""no_u_turn"""
"7330870",,restriction,"""restriction""=>""no_left_turn"""
"7330871",,restriction,"""restriction""=>""no_left_turn"""
"7330897",,restriction,"""restriction""=>""no_u_turn"""
"7330900",,restriction,"""restriction""=>""no_u_turn"""
"7330903",,restriction,"""restriction""=>""no_left_turn"""
"7330905",,restriction,"""restriction""=>""no_u_turn"""
"7330907",,restriction,"""restriction""=>""no_left_turn"""
"7330908",,restriction,"""restriction""=>""no_left_turn"""
"7330909",,restriction,"""restriction""=>""no_u_turn"""
"7330910",,restriction,"""restriction""=>""no_left_turn"""
"7330911",,restriction,"""restriction""=>""no_left_turn"""
"7330912",,restriction,"""restriction""=>""no_left_turn"""
"7330913",,restriction,"""restriction""=>""no_left_turn"""
"7331391",,restriction,"""restriction""=>""no_left_turn"""
"7331392",,restriction,"""restriction""=>""no_right_turn"""
"7331393",,restriction,"""restriction""=>""no_right_turn"""
"7331394",,restriction,"""restriction""=>""no_left_turn"""
"7331395",,restriction,"""restriction""=>""no_left_turn"""
"7331400",,restriction,"""restriction""=>""no_left_turn"""
"7331423",,restriction,"""restriction""=>""no_left_turn"""
"7331429",,restriction,"""restriction""=>""no_left_turn"""
"7331435",,restriction,"""restriction""=>""no_right_turn"""
"7331440",,restriction,"""restriction""=>""no_left_turn"""
"7331442",,restriction,"""restriction""=>""no_left_turn"""
"7331443",,restriction,"""restriction""=>""no_left_turn"""
"7331444",,restriction,"""restriction""=>""no_left_turn"""
"7331445",,restriction,"""restriction""=>""no_left_turn"""
"7331446",,restriction,"""restriction""=>""no_left_turn"""
"7331447",,restriction,"""restriction""=>""no_left_turn"""
"7331448",,restriction,"""restriction""=>""no_left_turn"""
"7331449",,restriction,"""restriction""=>""no_left_turn"""
"7331450",,restriction,"""restriction""=>""no_left_turn"""
"7331454",,restriction,"""restriction""=>""no_left_turn"""
"7331455",,restriction,"""restriction""=>""no_left_turn"""
"7331456",,restriction,"""restriction""=>""no_left_turn"""
"7331457",,restriction,"""restriction""=>""no_left_turn"""
"7331461",,restriction,"""restriction""=>""no_left_turn"""
"7331462",,restriction,"""restriction""=>""no_left_turn"""
"7331463",,restriction,"""restriction""=>""no_left_turn"""
"7331464",,restriction,"""restriction""=>""no_left_turn"""
"7331481",,restriction,"""restriction""=>""no_left_turn"""
"7331482",,restriction,"""restriction""=>""no_left_turn"""
"7331483",,restriction,"""restriction""=>""no_left_turn"""
"7331484",,restriction,"""restriction""=>""no_left_turn"""
"7331489",,restriction,"""restriction""=>""no_left_turn"""
"7331490",,restriction,"""restriction""=>""no_left_turn"""
"7331493",,restriction,"""restriction""=>""no_left_turn"""
"7331494",,restriction,"""restriction""=>""no_left_turn"""
"7331495",,restriction,"""restriction""=>""no_left_turn"""
"7331496",,restriction,"""restriction""=>""no_left_turn"""
"7331497",,restriction,"""restriction""=>""no_left_turn"""
"7331498",,restriction,"""restriction""=>""no_left_turn"""
"7331500",,restriction,"""restriction""=>""no_left_turn"""
"7331501",,restriction,"""restriction""=>""no_left_turn"""
"7509652",,restriction,"""restriction""=>""no_right_turn"""
"7509656",,restriction,"""restriction""=>""no_right_turn"""
"7533199",,restriction,"""restriction""=>""no_right_turn"""
"7533200",,restriction,"""restriction""=>""no_u_turn"""
"7533207",,restriction,"""restriction""=>""no_right_turn"""
"7533208",,restriction,"""restriction""=>""no_u_turn"""
"7533220",,restriction,"""restriction""=>""no_u_turn"""
"7533223",,restriction,"""restriction""=>""no_u_turn"""
"7533224",,restriction,"""restriction""=>""no_u_turn"""
"7533226",,restriction,"""restriction""=>""no_u_turn"""
"7533227",,restriction,"""restriction""=>""no_u_turn"""
"7533228",,restriction,"""restriction""=>""no_u_turn"""
"7609032",,restriction,"""restriction""=>""no_left_turn"""
"7657546",,restriction,"""restriction""=>""no_left_turn"""
"7666624",,restriction,"""restriction""=>""no_right_turn"""
"7666625",,restriction,"""except""=>""psv"",""restriction""=>""no_right_turn"""
"7666626",,restriction,"""restriction""=>""no_u_turn"""
"7668643",,restriction,"""restriction""=>""no_u_turn"""
"7668644",,restriction,"""restriction""=>""no_u_turn"""
"7668645",,restriction,"""restriction""=>""no_u_turn"""
"7686219",Ripple Bay,site,"""site""=>""housing"""
"7695962",Bukit Gombak,public_transport,"""public_transport""=>""stop_area"""
"7695963",Marina South Pier,public_transport,"""public_transport""=>""stop_area"""
"7695964",Marina Bay (CCL),public_transport,"""network""=>""North South Line (NSL)/Circle Line (CCL)"",""operator""=>""SMRT"",""public_transport""=>""stop_area"",""ref""=>""CE2"""
"7695965",Raffles Place (EWL),public_transport,"""public_transport""=>""stop_area"""
"7695966",City Hall (NS),public_transport,"""public_transport""=>""stop_area"""
"7695967",Dhoby Ghaut (NEL),public_transport,"""public_transport""=>""stop_area"""
"7695968",Dhoby Ghaut (NSL),public_transport,"""public_transport""=>""stop_area"""
"7695969",Somerset,public_transport,"""public_transport""=>""stop_area"""
"7695970",Orchard (NSL),public_transport,"""public_transport""=>""stop_area"""
"7695971",Newton (NSL),public_transport,"""public_transport""=>""stop_area"""
"7695972",Novena,public_transport,"""public_transport""=>""stop_area"""
"7695973",Toa Payoh,public_transport,"""public_transport""=>""stop_area"""
"7695974",Braddell,public_transport,"""name:zh""=>""布莱德"",""operator""=>""SMRT"",""public_transport""=>""stop_area"",""ref""=>""NS18"""
"7695975",Bishan (NS),public_transport,"""public_transport""=>""stop_area"""
"7695976",Ang Mo Kio,public_transport,"""public_transport""=>""stop_area"""
"7695977",Yio Chu Kang,public_transport,"""public_transport""=>""stop_area"""
"7695978",Yishun Station,public_transport,"""network""=>""Land Transport Aithority"",""public_transport""=>""stop_area"""
"7695979",Khatib,public_transport,"""name:zh""=>""卡迪"",""public_transport""=>""stop_area"""
"7695980",Sembawang,public_transport,"""public_transport""=>""stop_area"""
"7695981",Admiralty,public_transport,"""public_transport""=>""stop_area"""
"7695983",Marsiling,public_transport,"""public_transport""=>""stop_area"""
"7695984",Kranji,public_transport,"""public_transport""=>""stop_area"""
"7695985",Choa Chu Kang (MRT),public_transport,"""public_transport""=>""stop_area"""
"7695986",Yew Tee,public_transport,"""public_transport""=>""stop_area"""
"7695987",Bukit Batok,public_transport,"""public_transport""=>""stop_area"""
"7695988",Jurong East (JRL),public_transport,"""public_transport""=>""stop_area"""
"7695991",,restriction,"""restriction""=>""no_left_turn"""
"7695992",,restriction,"""restriction""=>""no_left_turn"""
"7695995",,restriction,"""restriction""=>""no_left_turn"""
"7695997",,restriction,"""restriction""=>""no_left_turn"""
"7698337",,restriction,"""restriction""=>""no_left_turn"""
"7698338",,restriction,"""restriction""=>""no_left_turn"""
"7700374",,restriction,"""restriction""=>""no_u_turn"""
"7701155",,restriction,"""restriction""=>""no_left_turn"""
"7703080",,restriction,"""restriction""=>""no_u_turn"""
"7705098",,restriction,"""restriction""=>""no_right_turn"""
"7705125",,restriction,"""restriction""=>""no_left_turn"""
"7705126",,restriction,"""restriction""=>""no_left_turn"""
"7705132",,restriction,"""restriction""=>""no_right_turn"""
"7705229",,restriction,"""restriction""=>""no_u_turn"""
"7705504",,restriction,"""restriction""=>""no_left_turn"""
"7705506",,restriction,"""restriction""=>""no_left_turn"""
"7705507",,restriction,"""restriction""=>""no_left_turn"""
"7705508",,restriction,"""restriction""=>""no_left_turn"""
"7705509",,restriction,"""restriction""=>""no_left_turn"""
"7705769",,restriction,"""restriction""=>""no_right_turn"""
"7705770",,restriction,"""restriction""=>""no_right_turn"""
"7707996",,restriction,"""restriction""=>""no_right_turn"""
"7709458",,restriction,"""restriction""=>""no_u_turn"""
"7709459",,restriction,"""restriction""=>""no_u_turn"""
"7712816",,restriction,"""restriction""=>""no_u_turn"""
"7712817",,restriction,"""restriction""=>""no_right_turn"""
"7714218",,restriction,"""restriction""=>""no_left_turn"""
"7714219",,restriction,"""restriction""=>""no_right_turn"""
"7714221",,restriction,"""restriction""=>""no_left_turn"""
"7714222",,restriction,"""restriction""=>""no_left_turn"""
"7714490",,restriction,"""restriction""=>""no_left_turn"""
"7714492",,restriction,"""restriction""=>""only_straight_on"""
"7714493",,restriction,"""restriction""=>""no_left_turn"""
"7714494",,restriction,"""restriction""=>""only_straight_on"""
"7714559",,restriction,"""restriction""=>""no_left_turn"""
"7716137",,restriction,"""restriction""=>""no_right_turn"""
"7716267",,restriction,"""restriction""=>""no_left_turn"""
"7716268",,restriction,"""restriction""=>""no_left_turn"""
"7717922",,restriction,"""restriction""=>""no_right_turn"""
"7718808",,restriction,"""restriction""=>""no_right_turn"""
"7718810",,restriction,"""restriction""=>""no_right_turn"""
"7720163",,restriction,"""restriction""=>""no_right_turn"""
"7721498",,restriction,"""restriction""=>""no_u_turn"""
"7721499",,restriction,"""restriction""=>""no_left_turn"""
"7721695",,restriction,"""restriction""=>""no_left_turn"""
"7722604",,restriction,"""restriction""=>""no_u_turn"""
"7722605",,restriction,"""restriction""=>""no_u_turn"""
"7730168",Bus stop 2,public_transport,"""public_transport""=>""stop_area"""
"7730361",,bridge,
"7732178",,restriction,"""restriction""=>""no_u_turn"""
"7747372",Family Justice Courts,building,
"7747373",,building,
"7785649",,restriction,"""restriction""=>""no_left_turn"""
"7791023",,building,"""building:colour""=>""grey"",""building:levels""=>""3"",""building:part""=>""yes"",""height""=>""15"""
"7791032",,restriction,"""restriction""=>""no_u_turn"""
"7791034",,restriction,"""restriction""=>""no_u_turn"""
"7801414",,restriction,"""restriction""=>""no_u_turn"""
"7803504",,restriction,"""restriction""=>""no_right_turn"""
"7803505",,restriction,"""restriction""=>""no_u_turn"""
"7803694",,restriction,"""restriction""=>""no_right_turn"""
"7803695",,restriction,"""restriction""=>""no_u_turn"""
"7808952",,restriction,"""restriction""=>""no_u_turn"""
"7809866",,restriction,"""restriction""=>""no_right_turn"""
"7809867",,restriction,"""restriction""=>""no_u_turn"""
"7809869",,restriction,"""restriction""=>""no_u_turn"""
"7809871",,restriction,"""restriction""=>""no_u_turn"""
"7841002",,restriction,"""restriction""=>""no_left_turn"""
"7841003",,restriction,"""restriction""=>""no_left_turn"""
"7841004",,restriction,"""restriction""=>""no_left_turn"""
"7841005",,restriction,"""restriction""=>""no_left_turn"""
"7841006",,restriction,"""restriction""=>""no_left_turn"""
"7841008",,restriction,"""restriction""=>""no_left_turn"""
"7841009",,restriction,"""restriction""=>""no_left_turn"""
"7857288",Bras Basah,public_transport,"""public_transport""=>""stop_area"""
"7857289",Dhoby Ghaut (CCL),public_transport,"""public_transport""=>""stop_area"""
"7869047",,restriction,"""restriction""=>""no_u_turn"""
"7869048",,restriction,"""restriction""=>""no_u_turn"""
"7901947",The Centris,site,"""site""=>""housing"""
"7975301",Bayfront (DTL),public_transport,"""public_transport""=>""stop_area"",""public_transport:version""=>""2"""
"7975303",Clarke Quay,public_transport,"""public_transport""=>""stop_area"",""public_transport:version""=>""2"""
"7975309",Outram Park (NEL),public_transport,"""public_transport""=>""stop_area"",""public_transport:version""=>""2"""
"7975310",Promenade (CCL),public_transport,"""public_transport""=>""stop_area"""
"7975316",HarbourFront (CCL),public_transport,"""description""=>""Circle Line station"",""public_transport""=>""stop_area"",""public_transport:version""=>""2"",""wheelchair""=>""yes"""
"7981574",Tanjong Pagar,public_transport,"""public_transport""=>""stop_area"",""public_transport:version""=>""2"""
"7981576",Chinatown (NEL),public_transport,"""public_transport""=>""stop_area"",""public_transport:version""=>""2"""
"7981605",Farrer Park,public_transport,"""public_transport""=>""stop_area"",""public_transport:version""=>""2"""
"7981606",Holland Village,public_transport,"""public_transport""=>""stop_area"",""public_transport:version""=>""2"""
"7981608",Bendemeer,public_transport,"""public_transport""=>""stop_area"",""public_transport:version""=>""2"""
"7981647",Jalan Besar,public_transport,"""public_transport""=>""stop_area"",""public_transport:version""=>""2"""
"7982387",Lorong Chuan,public_transport,"""public_transport""=>""stop_area"",""public_transport:version""=>""2"""
"7982388",Hougang (NEL),public_transport,"""public_transport""=>""stop_area"""
"7982389",Potong Pasir,public_transport,"""public_transport""=>""stop_area"",""public_transport:version""=>""2"""
"7982391",Little India (DTL),public_transport,"""public_transport""=>""stop_area"",""public_transport:version""=>""2"""
"7982392",Bugis (EWL),public_transport,"""public_transport""=>""stop_area"",""public_transport:version""=>""2"""
"7982399",Paya Lebar (CCL),public_transport,"""public_transport""=>""stop_area"",""public_transport:version""=>""2"""
"7982400",Boon Keng,public_transport,"""public_transport""=>""stop_area"",""public_transport:version""=>""2"""
"7982404",Beauty World,public_transport,"""public_transport""=>""stop_area"",""public_transport:version""=>""2"""
"7982405",MacPherson (CCL),public_transport,"""public_transport""=>""stop_area"",""public_transport:version""=>""2"""
"7989395",King Albert Park,public_transport,"""public_transport""=>""stop_area"",""public_transport:version""=>""2"""
"8142456",,restriction,"""restriction""=>""no_right_turn"""
"8142457",,restriction,"""restriction""=>""no_u_turn"""
"8142458",,restriction,"""restriction""=>""no_u_turn"""
